time,steps,distance,calories
1720795860,52,31,2.08
1720795800,20,13,0.0
1720795800,29,17,1.16
1720795740,45,30,2.0
1720795680,7,4,0.0
1720795620,3,2,0.0
1720795500,5,3,0.0
1720795080,33,22,1.0
1720795020,28,16,1.12
1720795020,13,8,0.0
1720794960,59,35,2.36
1720794900,50,30,2.0
1720794660,19,11,0.76
1720794660,6,4,0.0
1720794360,10,6,0.0
1720794300,20,12,0.79999995
1720794300,35,23,1.0
1720794240,32,19,1.28
1720794240,17,11,0.0
1720794180,12,7,0.48
1720794180,17,11,0.0
1720794120,43,25,1.7199999
1720794120,51,34,2.0
1720794060,52,35,2.0
1720794060,48,28,1.92
1720794000,15,10,0.0
1720794000,63,37,2.52
1720793940,13,7,0.52
1720793880,18,10,0.71999997
1720793820,3,1,0.12
1720793820,17,11,0.0
1720793760,20,12,0.79999995
1720793640,9,6,0.0
1720793580,32,19,1.28
1720793520,7,4,0.28
1720793460,27,16,1.0799999
1720793460,9,6,0.0
1720793400,15,9,0.59999996
1720793340,15,9,0.59999996
1720793280,58,34,2.32
1720793220,19,11,0.76
1720793040,11,6,0.44
1720792980,8,4,0.32
1720792920,3,1,0.12
1720792920,3,2,0.0
1720792860,45,27,1.8
1720792800,10,6,0.0
1720792740,1,0,0.0
1720792680,17,10,0.68
1720792680,35,23,1.0
1720792620,38,22,1.52
1720792560,11,6,0.44
1720792380,19,11,0.76
1720792140,39,23,1.56
1720792080,4,2,0.16
1720792020,10,6,0.0
1720791900,41,24,1.64
1720791900,28,18,1.0
1720791840,23,13,0.91999996
1720791840,19,12,0.0
1720791780,30,18,1.1999999
1720791480,7,4,0.0
1720791420,35,23,1.0
1720791360,6,4,0.0
1720791300,100,67,4.0
1720791300,7,4,0.28
1720791240,33,22,1.0
1720791240,94,56,3.76
1720791180,35,21,1.4
1720791120,12,8,0.0
1720791120,10,6,0.39999998
1720791060,28,16,1.12
1720791060,4,2,0.0
1720791000,36,24,1.0
1720790940,17,10,0.68
1720790400,7,4,0.0
1720790340,12,8,0.0
1720790280,14,8,0.56
1720790220,4,2,0.16
1720790160,1,0,0.0
1720790100,12,8,0.0
1720789680,6,4,0.0
1720785240,67,45,3.0
1720785180,40,27,1.0
1720785180,63,37,2.52
1720785120,64,38,2.56
1720785120,60,40,2.0
1720785060,86,51,3.4399998
1720780140,3,2,0.0
1720780080,58,39,2.0
1720780020,41,24,1.64
1720780020,79,53,3.0
1720779960,67,40,2.6799998
1720779900,33,22,1.0
1720779840,79,53,3.0
1720779840,36,21,1.4399999
1720779780,44,29,2.0
1720779780,72,43,2.8799999
1720779720,17,11,0.0
1720779720,62,37,2.48
1720779660,17,11,0.0
1720779660,11,6,0.44
1720779600,17,10,0.68
1720779540,9,6,0.0
1720779360,7,4,0.0
1720779180,29,19,1.0
1720778880,25,16,1.0
1720778820,7,4,0.0
1720778760,24,16,1.0
1720778700,6,4,0.0
1720778520,55,37,2.0
1720778400,11,7,0.0
1720778340,47,31,2.0
1720778280,70,47,3.0
1720778220,68,40,2.72
1720778220,34,22,1.0
1720778160,48,28,1.92
1720778160,82,55,3.0
1720778100,24,16,1.0
1720778100,92,55,3.6799998
1720778040,35,21,1.4
1720778040,25,16,1.0
1720777980,35,23,1.0
1720777920,10,6,0.39999998
1720777800,9,6,0.0
1720777560,6,4,0.0
1720777500,32,21,1.0
1720777380,13,7,0.52
1720777380,14,9,0.0
1720777320,12,8,0.0
1720777260,1,0,0.0
1720777200,15,10,0.0
1720777080,7,4,0.0
1720777020,47,31,2.0
1720776960,53,31,2.12
1720776840,3,2,0.0
1720776840,1,0,0.04
1720776780,12,7,0.48
1720776780,39,26,2.0
1720776720,41,24,1.64
1720776720,41,28,2.0
1720776660,47,28,1.88
1720776600,12,9,1.0
1720776540,25,17,2.0
1720776480,46,32,3.0
1720776480,42,25,1.68
1720776420,65,44,4.0
1720776420,37,22,1.4799999
1720776360,87,52,3.48
1720776360,92,63,5.0
1720776300,71,48,4.0
1720776300,79,47,3.1599998
1720776240,50,30,2.0
1720776180,0,0,0.0
1720775760,12,9,1.0
1720775700,8,6,1.0
1720775520,5,4,1.0
1720775160,8,6,1.0
1720774740,13,9,1.0
1720774680,10,7,1.0
1720774320,8,6,1.0
1720774140,10,6,0.39999998
1720773840,14,8,0.56
1720773720,11,6,0.44
1720773300,16,9,0.64
1720772340,15,11,1.0
1720771980,7,5,1.0
1720771440,8,6,1.0
1720771320,14,8,0.56
1720771320,7,5,1.0
1720771260,1,1,1.0
1720771200,6,5,1.0
1720770900,6,5,1.0
1720769820,10,6,0.39999998
1720769160,6,5,1.0
1720768560,6,3,0.24
1720768500,10,6,0.39999998
1720768380,5,4,1.0
1720768140,43,30,3.0
1720768080,26,15,1.04
1720768080,55,38,3.0
1720768020,36,21,1.4399999
1720768020,33,23,2.0
1720767960,63,43,3.0
1720767960,24,14,0.96
1720767900,39,27,2.0
1720767900,34,20,1.36
1720767840,55,38,3.0
1720767840,34,20,1.36
1720767780,60,35,2.4
1720767780,30,21,2.0
1720767720,31,18,1.24
1720767660,26,18,2.0
1720767600,20,12,0.79999995
1720767540,13,7,0.52
1720767540,29,20,2.0
1720767480,26,15,1.04
1720767360,7,5,1.0
1720767300,15,11,1.0
1720767240,19,13,1.0
1720767120,7,5,1.0
1720767000,18,13,1.0
1720766940,15,11,1.0
1720766880,25,17,2.0
1720766820,6,5,1.0
1720766760,30,21,2.0
1720766700,13,9,1.0
1720766580,11,8,1.0
1720766460,27,19,2.0
1720766340,19,13,1.0
1720766280,10,6,0.39999998
1720766220,1,1,1.0
1720766160,17,12,1.0
1720766100,7,5,1.0
1720765920,8,6,1.0
1720765860,28,19,2.0
1720765800,35,24,2.0
1720765740,8,6,1.0
1720765680,36,25,2.0
1720765560,5,4,1.0
1720765500,42,29,2.0
1720765440,51,35,3.0
1720765380,34,23,2.0
1720765140,19,13,1.0
1720765080,20,14,1.0
1720765020,32,22,2.0
1720764960,10,7,1.0
1720764900,32,22,2.0
1720764840,6,5,1.0
1720764780,26,18,2.0
1720764600,34,23,2.0
1720764540,19,13,1.0
1720764180,28,19,2.0
1720764000,10,7,1.0
1720763700,23,16,2.0
1720763640,12,9,1.0
1720763580,12,9,1.0
1720763460,6,5,1.0
1720763040,8,6,1.0
1720762920,49,34,3.0
1720738440,7,5,1.0
1720738380,6,5,1.0
1720738140,6,5,1.0
1720737840,4,3,1.0
1720737180,9,7,1.0
1720736520,11,8,1.0
1720736460,7,5,1.0
1720734240,6,4,0.0
1720734180,1,0,0.0
1720734180,12,7,0.48
1720734120,21,14,1.0
1720734060,14,9,0.0
1720733580,11,7,0.0
1720733040,12,8,0.0
1720732980,7,4,0.0
1720732920,42,28,2.0
1720732740,3,2,0.0
1720732680,60,40,3.0
1720732620,30,20,1.0
1720732560,14,9,0.0
1720732500,24,16,1.0
1720732440,7,4,0.0
1720732380,18,12,1.0
1720731780,9,6,0.0
1720731660,7,4,0.0
1720731540,18,12,1.0
1720731480,26,17,1.0
1720731360,7,4,0.0
1720731180,23,15,1.0
1720731120,14,9,0.0
1720731060,34,22,2.0
1720731000,15,10,0.0
1720730940,13,8,0.0
1720730820,10,6,0.0
1720730760,8,5,0.0
1720730580,6,4,0.0
1720730520,11,6,0.44
1720730400,5,3,0.0
1720730340,10,6,0.0
1720730280,7,4,0.0
1720730220,12,8,0.0
1720730160,43,28,2.0
1720730100,27,18,1.0
1720729980,7,4,0.0
1720729920,9,6,0.0
1720729860,5,3,0.0
1720729800,1,0,0.0
1720729740,35,23,2.0
1720729680,26,17,1.0
1720729620,46,30,3.0
1720729500,19,12,1.0
1720729260,16,10,1.0
1720729200,30,20,1.0
1720729140,14,9,0.0
1720729020,11,7,0.0
1720728900,10,6,0.0
1720728840,15,10,0.0
1720728300,33,22,2.0
1720728120,9,6,0.0
1720728060,18,12,1.0
1720728000,1,0,0.0
1720727940,19,12,1.0
1720727880,27,18,1.0
1720727640,9,6,0.0
1720727580,5,3,0.0
1720727400,22,14,1.0
1720727340,66,44,4.0
1720727280,14,9,1.0
1720725720,6,4,1.0
1720717920,8,5,1.0
1720717860,13,8,1.0
1720717800,7,4,1.0
1720712940,8,5,1.0
1720712880,26,17,2.0
1720712760,25,16,2.0
1720707600,21,14,2.0
1720707480,24,16,2.0
1720706160,7,5,1.0
1720706100,29,20,2.0
1720706040,10,7,1.0
1720705980,18,10,0.71999997
1720705920,7,5,1.0
1720705800,20,14,2.0
1720705740,7,5,1.0
1720705500,6,5,1.0
1720705200,10,7,1.0
1720703460,30,21,2.0
1720703400,29,17,1.16
1720702740,3,3,1.0
1720702680,7,5,1.0
1720696500,30,18,1.1999999
1720696440,19,11,0.76
1720696020,7,4,0.28
1720695960,3,1,0.12
1720694580,10,6,0.39999998
1720696920,16,11,2.0
1720696860,25,17,2.0
1720696740,5,4,1.0
1720696680,9,7,1.0
1720696620,9,7,1.0
1720696560,5,4,1.0
1720696500,7,5,1.0
1720696320,1,1,1.0
1720696260,23,16,2.0
1720696200,9,7,1.0
1720696140,8,6,1.0
1720694100,22,15,2.0
1720694040,1,1,1.0
1720693980,8,6,1.0
1720691760,9,7,1.0
1720691700,8,6,1.0
1720691340,19,13,2.0
1720691100,10,7,1.0
1720691040,17,12,2.0
1720690980,19,13,2.0
1720690920,14,10,1.0
1720690860,1,1,1.0
1720690800,21,15,2.0
1720690740,14,10,1.0
1720690620,9,7,1.0
1720688340,5,4,1.0
1720687500,15,11,1.0
1720687440,17,12,2.0
1720687260,4,3,1.0
1720687200,9,5,0.35999998
1720687200,4,3,1.0
1720687140,9,5,0.35999998
1720687080,6,5,1.0
1720687020,15,9,0.59999996
1720686000,6,5,1.0
1720685940,10,6,0.39999998
1720685820,27,19,2.0
1720685760,19,11,0.76
1720685760,15,11,1.0
1720685700,1,0,0.04
1720685400,7,5,1.0
1720685340,16,11,2.0
1720685100,27,19,2.0
1720653120,8,6,1.0
1720652940,4,3,1.0
1720650480,3,3,1.0
1720646040,31,21,1.0
1720645980,9,6,0.0
1720645680,13,9,0.0
1720645620,21,14,0.0
1720645560,12,8,0.0
1720645500,6,3,0.24
1720645500,11,7,0.0
1720645440,16,9,0.64
1720639680,12,7,0.48
1720639080,3,1,0.12
1720639020,8,4,0.32
1720624680,10,6,0.0
1720624140,12,8,0.0
1720618860,10,6,0.0
1720618800,12,8,0.0
1720618680,11,7,0.0
1720618620,19,11,0.76
1720618560,8,4,0.32
1720617300,15,10,0.0
1720617240,5,3,0.0
1720617240,13,7,0.52
1720617180,7,4,0.0
1720617000,14,9,0.0
1720616160,5,3,0.0
1720616100,4,2,0.0
1720612080,12,8,0.0
1720612020,15,10,0.0
1720611360,10,6,0.0
1720611300,8,5,0.0
1720608840,5,3,0.0
1720607460,11,7,0.0
1720607160,16,11,0.0
1720604400,1,0,0.0
1720604340,55,38,2.0
1720604280,13,9,0.0
1720604220,22,15,0.0
1720604160,16,11,0.0
1720604040,10,6,0.0
1720603980,62,43,2.0
1720603920,41,28,1.0
1720603620,9,7,0.0
1720601880,1,1,0.0
1720601820,5,4,0.0
1720600680,22,16,0.0
1720598880,10,7,0.0
1720597800,24,17,1.0
1720597080,13,10,1.0
1720596960,1,1,1.0
1720596900,14,10,1.0
1720587660,12,9,1.0
1720583460,1,1,1.0
1720583400,5,4,1.0
1720582380,8,6,1.0
1720565640,9,7,1.0
1720565040,16,12,1.0
1720564680,7,5,1.0
1720564620,17,12,1.0
1720564560,45,27,1.8
1720564560,6,5,1.0
1720564500,34,20,1.36
1720564500,38,27,2.0
1720564440,25,15,1.0
1720564020,12,9,1.0
1720563960,13,10,1.0
1720563900,54,38,3.0
1720563840,44,26,1.76
1720563780,9,7,1.0
1720563240,7,5,1.0
1720563180,6,3,0.24
1720563180,43,30,2.0
1720563120,73,43,2.9199998
1720563120,95,67,4.0
1720563060,88,52,3.52
1720563060,90,63,4.0
1720563000,96,67,4.0
1720563000,92,55,3.6799998
1720562940,94,55,3.7599998
1720562940,97,68,5.0
1720562880,93,55,3.72
1720562880,96,67,4.0
1720562820,92,55,3.6799998
1720562820,97,68,5.0
1720562760,97,68,5.0
1720562760,95,57,3.8
1720562700,95,67,4.0
1720562700,94,56,3.76
1720562640,102,72,5.0
1720562640,97,58,3.8799999
1720562580,99,70,5.0
1720562580,96,57,3.84
1720562520,71,50,3.0
1720562520,98,58,3.9199998
1720562460,73,43,2.9199998
1720561800,6,4,0.0
1720561680,19,13,0.0
1720561680,17,10,0.68
1720561620,24,14,0.96
1720561560,7,4,0.28
1720560840,1,0,0.0
1720560780,6,4,0.0
1720555740,41,29,1.0
1720555680,48,28,1.92
1720555680,91,64,3.0
1720555620,100,60,4.0
1720555620,98,69,3.0
1720555560,99,59,3.9599998
1720555560,97,68,3.0
1720555500,101,71,3.0
1720555500,104,62,4.16
1720555440,96,67,3.0
1720555440,102,61,4.08
1720555380,105,63,4.2
1720555380,101,71,3.0
1720555320,103,72,3.0
1720555320,104,62,4.16
1720555260,101,60,4.04
1720555260,96,67,3.0
1720555200,101,60,4.04
1720555200,101,71,3.0
1720555140,94,66,3.0
1720555140,101,60,4.04
1720555080,97,58,3.8799999
1720555080,22,15,0.0
1720555020,21,12,0.84
1720554840,3,2,0.0
1720554540,11,7,0.0
1720554480,61,43,2.0
1720554420,35,21,1.4
1720554420,12,8,0.0
1720554360,22,13,0.88
1720554300,15,9,0.59999996
1720554180,5,3,0.0
1720554120,13,9,0.0
1720554060,47,33,1.0
1720554000,19,11,0.76
1720553940,6,3,0.24
1720553760,10,7,0.0
1720553220,5,3,0.0
1720553040,26,18,0.0
1720552980,18,12,0.0
1720552800,25,17,0.0
1720552740,21,14,0.0
1720552680,21,14,0.0
1720552620,12,8,0.0
1720551720,21,12,0.84
1720550700,6,4,0.0
1720550640,21,14,0.0
1720550580,11,6,0.44
1720550580,10,7,0.0
1720550520,50,30,2.0
1720550460,44,26,1.76
1720550400,22,13,0.88
1720550340,37,22,1.48
1720550280,5,3,0.0
1720550280,2,1,0.08
1720550160,7,4,0.0
1720550160,14,8,0.56
1720550100,25,15,1.0
1720550040,19,13,0.0
1720549980,19,11,0.76
1720549920,34,20,1.36
1720549920,7,4,0.0
1720549380,26,15,1.04
1720549380,4,2,0.0
1720549080,6,4,0.0
1720549020,5,3,0.0
1720548900,8,5,0.0
1720548840,5,3,0.0
1720548780,7,4,0.28
1720548720,17,10,0.68
1720548660,9,6,0.0
1720548660,13,7,0.52
1720548600,24,14,0.96
1720548480,19,13,0.0
1720548420,36,25,1.0
1720548420,14,8,0.56
1720548360,42,25,1.68
1720548300,23,16,0.0
1720548300,40,24,1.5999999
1720548240,52,36,1.0
1720548240,59,35,2.36
1720548180,56,33,2.24
1720548180,12,8,0.0
1720547100,12,7,0.48
1720546740,8,5,0.0
1720546680,15,9,0.59999996
1720546680,6,4,0.0
1720546380,31,21,1.0
1720546320,91,64,3.0
1720546320,21,12,0.84
1720546260,90,54,3.6
1720546200,6,4,0.0
1720546200,6,3,0.24
1720546080,9,6,0.0
1720546020,45,31,1.0
1720545660,6,4,0.0
1720545540,6,4,0.0
1720541160,67,47,2.0
1720541100,75,44,3.0
1720541100,44,31,1.0
1720541040,50,30,2.0
1720540920,78,55,2.0
1720540920,27,16,1.0799999
1720540860,72,50,2.0
1720540860,91,54,3.6399999
1720540800,71,42,2.84
1720539540,13,7,0.52
1720539480,4,2,0.16
1720535880,34,24,1.0
1720535820,34,20,1.36
1720535820,67,47,2.0
1720535760,64,45,2.0
1720535760,76,45,3.04
1720535700,48,28,1.92
1720535700,88,62,2.0
1720535640,92,55,3.6799998
1720535640,14,9,0.0
1720535580,6,4,0.0
1720535520,11,6,0.44
1720535520,18,12,0.0
1720535460,6,3,0.24
1720535400,6,3,0.24
1720534440,55,38,1.0
1720534380,79,55,2.0
1720534380,58,34,2.32
1720534320,83,58,2.0
1720534320,81,48,3.24
1720534260,44,31,1.0
1720534260,93,55,3.72
1720534200,38,22,1.52
1720534200,51,36,1.0
1720534140,44,26,1.76
1720533540,34,24,1.0
1720533480,28,16,1.12
1720533480,102,72,3.0
1720533420,99,59,3.9599998
1720533420,31,21,1.0
1720533360,44,26,1.76
1720532820,8,5,0.0
1720532220,90,63,2.0
1720532160,78,46,3.12
1720532100,5,3,0.19999999
1720532100,1,0,0.0
1720532040,83,59,2.0
1720531980,107,76,3.0
1720531980,91,54,3.6399999
1720531920,97,69,3.0
1720531920,109,65,4.36
1720531860,99,59,3.9599998
1720531740,20,15,0.0
1720531680,48,34,1.0
1720531620,54,32,2.1599998
1720531560,5,3,0.19999999
1720531500,32,23,1.0
1720531440,24,14,0.96
1720531440,78,56,2.0
1720531380,80,48,3.1999998
1720531260,6,5,0.0
1720526700,7,5,0.0
1720526460,10,6,0.39999998
1720525680,11,8,0.0
1720524180,12,9,0.0
1720524120,74,53,2.0
1720524060,53,38,1.0
1720524060,74,44,2.96
1720524000,48,28,1.92
1720523640,6,5,0.0
1720523340,27,20,0.0
1720523280,106,76,3.0
1720523280,20,12,0.79999995
1720523220,107,64,4.2799997
1720523220,15,11,0.0
1720523160,3,1,0.12
1720523100,10,8,0.0
1720522920,19,11,0.76
1720522860,1,0,0.04
1720522680,10,8,0.0
1720522560,13,10,0.0
1720522500,17,10,0.68
1720522500,31,22,1.0
1720522440,11,8,0.0
1720522380,21,15,0.0
1720521780,12,9,1.0
1720521720,78,56,3.0
1720521660,67,40,2.6799998
1720521600,10,6,0.39999998
1720521540,73,52,3.0
1720521480,23,13,0.91999996
1720521480,22,16,1.0
1720521420,20,12,0.79999995
1720520940,13,10,1.0
1720514940,87,52,3.48
1720514880,91,54,3.6399999
1720514820,45,27,1.8
1720514760,53,31,2.12
1720514640,33,19,1.3199999
1720514580,78,46,3.12
1720514520,13,7,0.52
1720513860,36,21,1.4399999
1720512180,66,39,2.6399999
1720512120,87,52,3.48
1720512060,104,62,4.16
1720512000,58,34,2.32
1720515060,7,5,1.0
1720515000,113,80,4.0
1720514940,96,68,4.0
1720514880,54,39,2.0
1720514820,47,34,2.0
1720514760,19,14,1.0
1720514640,68,49,3.0
1720514160,2,2,1.0
1720514100,10,8,1.0
1720513920,24,17,1.0
1720512240,74,53,3.0
1720512180,95,68,4.0
1720512120,108,77,4.0
1720512060,72,51,3.0
1720512000,111,79,4.0
1720511940,108,77,4.0
1720511940,106,63,4.24
1720511880,106,76,4.0
1720511880,109,65,4.36
1720511820,104,62,4.16
1720511820,61,44,3.0
1720511760,16,12,1.0
1720511760,45,26,1.8
1720511700,35,21,1.4
1720511580,1,1,1.0
1720511520,90,64,3.0
1720511460,92,55,3.6799998
1720511460,98,70,4.0
1720511400,96,68,4.0
1720511400,99,59,3.9599998
1720511340,106,76,4.0
1720511340,98,58,3.9199998
1720511280,100,60,4.0
1720511280,26,19,1.0
1720511220,97,69,4.0
1720511220,45,27,1.8
1720511160,63,45,3.0
1720511160,96,57,3.84
1720511100,7,5,1.0
1720511100,70,42,2.8
1720511040,32,19,1.28
1720510920,7,5,1.0
1720510920,4,2,0.16
1720510860,8,4,0.32
1720510800,1,1,1.0
1720510740,75,54,3.0
1720510680,107,76,4.0
1720510680,55,33,2.2
1720510620,40,29,2.0
1720510620,102,61,4.08
1720510560,63,37,2.52
1720510440,7,5,1.0
1720510320,10,6,0.39999998
1720509240,8,6,1.0
1720509180,63,45,3.0
1720509120,7,5,1.0
1720509120,51,30,2.04
1720509060,9,5,0.35999998
1720509000,5,4,1.0
1720508940,4,3,1.0
1720508880,26,19,1.0
1720508820,51,37,2.0
1720508760,22,13,0.88
1720508760,6,5,1.0
1720508580,4,3,1.0
1720508520,79,56,3.0
1720508460,41,24,1.64
1720508400,21,12,0.84
1720508340,24,17,1.0
1720508280,17,13,1.0
1720508220,20,12,0.79999995
1720508100,16,12,1.0
1720507980,6,5,1.0
1720507920,4,2,0.16
1720507860,19,11,0.76
1720507800,7,5,1.0
1720507500,18,13,1.0
1720507020,24,17,1.0
1720506960,7,5,1.0
1720506900,15,11,1.0
1720506600,15,11,1.0
1720506480,8,6,1.0
1720506120,6,5,1.0
1720506000,5,4,1.0
1720505940,11,6,0.44
1720505640,7,5,1.0
1720493760,5,4,1.0
1720478940,8,6,1.0
1720477380,8,6,1.0
1720475400,1,0,0.0
1720475340,2,1,0.0
1720473960,59,41,2.0
1720473840,28,19,0.0
1720473780,30,21,1.0
1720473720,16,11,0.0
1720473600,9,6,0.0
1720473540,10,7,0.0
1720471560,12,8,0.0
1720471380,6,4,0.0
1720469940,15,10,0.0
1720469580,13,7,0.52
1720468980,6,4,0.0
1720468920,9,5,0.35999998
1720468860,6,3,0.24
1720468860,5,3,0.0
1720468800,13,9,0.0
1720468740,10,6,0.39999998
1720468260,7,4,0.0
1720466040,8,5,0.0
1720465440,68,48,2.0
1720465380,23,16,0.0
1720464000,13,9,0.0
1720463940,10,7,0.0
1720463160,10,6,0.39999998
1720463100,19,11,0.76
1720463040,7,4,0.0
1720462980,11,6,0.44
1720462560,3,2,0.0
1720462380,9,6,0.0
1720462320,14,9,0.0
1720462320,5,3,0.19999999
1720462260,9,6,0.0
1720462260,31,18,1.24
1720461120,11,7,0.0
1720461060,10,7,0.0
1720461060,16,9,0.64
1720460820,23,16,0.0
1720460700,9,6,0.0
1720460460,37,26,1.0
1720460400,6,4,0.0
1720460400,37,22,1.48
1720459680,44,31,1.0
1720459620,39,23,1.56
1720459620,98,69,3.0
1720459560,100,60,4.0
1720459500,30,21,1.0
1720459440,20,12,0.79999995
1720459440,42,29,1.0
1720459380,48,28,1.92
1720459320,12,7,0.48
1720459260,5,3,0.0
1720459260,2,1,0.08
1720459200,67,47,2.0
1720459140,105,74,3.0
1720459140,70,42,2.8
1720459080,98,58,3.9199998
1720459080,7,4,0.0
1720459020,20,14,0.0
1720458060,47,33,1.0
1720458000,55,33,2.2
1720458000,94,66,3.0
1720457940,87,52,3.48
1720457940,89,63,3.0
1720457880,83,49,3.32
1720457880,7,4,0.0
1720457580,10,6,0.39999998
1720457460,15,10,0.0
1720457460,10,6,0.39999998
1720457400,14,8,0.56
1720457400,11,7,0.0
1720457340,14,8,0.56
1720457340,19,13,0.0
1720457280,38,22,1.52
1720457220,7,4,0.0
1720457220,16,9,0.64
1720456860,10,6,0.39999998
1720456800,19,11,0.76
1720456740,30,18,1.1999999
1720456200,14,9,0.0
1720456080,19,13,0.0
1720454700,14,8,0.56
1720454640,6,4,0.0
1720453680,22,13,0.88
1720453620,58,34,2.32
1720453560,21,12,0.84
1720453080,27,16,1.0799999
1720452720,45,27,1.8
1720452660,31,18,1.24
1720450080,6,3,0.24
1720450020,13,7,0.52
1720449960,44,26,1.76
1720449900,89,53,3.56
1720449840,37,22,1.48
1720453980,5,3,0.0
1720453860,6,4,0.0
1720453740,12,8,0.0
1720453680,39,27,1.0
1720453620,16,11,0.0
1720453200,7,4,0.0
1720453140,36,25,1.0
1720452780,55,39,1.0
1720452540,18,12,0.0
1720450020,29,20,1.0
1720449960,88,62,3.0
1720449900,15,10,0.0
1720447500,23,16,0.0
1720446720,21,14,0.0
1720446660,31,18,1.24
1720446660,1,0,0.0
1720446600,103,73,3.0
1720446540,97,58,3.8799999
1720446540,42,29,1.0
1720446480,65,46,2.0
1720446480,48,28,1.92
1720446420,61,36,2.44
1720446360,61,43,2.0
1720446360,11,6,0.44
1720446300,99,70,3.0
1720446300,56,33,2.24
1720446240,96,68,3.0
1720446240,97,58,3.8799999
1720446180,99,59,3.9599998
1720446180,81,57,2.0
1720446120,85,51,3.3999999
1720446120,100,71,3.0
1720446060,101,60,4.04
1720446060,59,41,2.0
1720446000,84,50,3.36
1720446000,35,24,1.0
1720445940,91,64,3.0
1720445940,31,18,1.24
1720445880,87,52,3.48
1720445820,19,11,0.76
1720444020,7,4,0.0
1720443900,7,4,0.0
1720442460,3,2,0.0
1720440000,11,7,0.0
1720439760,16,9,0.64
1720439700,54,32,2.1599998
1720439640,66,39,2.6399999
1720439280,10,6,0.39999998
1720439160,66,39,2.6399999
1720439100,83,49,3.32
1720439040,49,29,1.9599999
1720438980,11,6,0.44
1720438920,57,34,2.28
1720438860,40,24,1.5999999
1720438740,10,6,0.39999998
1720438680,23,13,0.91999996
1720438560,7,4,0.28
1720438500,35,21,1.4
1720438440,16,9,0.64
1720436760,16,9,0.64
1720436640,40,24,1.5999999
1720436520,31,18,1.24
1720436460,28,16,1.12
1720436400,25,15,1.0
1720436340,33,19,1.3199999
1720436280,29,17,1.16
1720436220,12,7,0.48
1720436160,58,34,2.32
1720436100,108,64,4.3199997
1720436040,102,61,4.08
1720435980,106,63,4.24
1720435920,88,52,3.52
1720435860,107,64,4.2799997
1720435800,99,59,3.9599998
1720435740,100,60,4.0
1720435680,25,15,1.0
1720435620,10,6,0.39999998
1720435560,24,14,0.96
1720434840,10,6,0.39999998
1720434780,33,19,1.3199999
1720434660,35,21,1.4
1720434600,42,25,1.68
1720433760,53,31,2.12
1720433700,23,13,0.91999996
1720433640,14,8,0.56
1720433580,50,30,2.0
1720433520,68,40,2.72
1720433460,9,5,0.35999998
1720433400,14,8,0.56
1720439940,20,14,0.0
1720439820,21,14,0.0
1720439760,45,32,1.0
1720439700,53,38,1.0
1720439220,36,26,1.0
1720439160,75,54,2.0
1720439100,27,20,0.0
1720438980,48,35,1.0
1720438920,48,35,1.0
1720438740,15,11,0.0
1720438680,11,8,0.0
1720438620,2,2,0.0
1720438560,19,14,0.0
1720438500,37,27,1.0
1720436820,14,10,0.0
1720436700,30,22,1.0
1720436460,17,13,0.0
1720436400,39,28,1.0
1720436340,52,37,1.0
1720436280,29,21,1.0
1720436220,86,62,3.0
1720436160,111,79,3.0
1720436100,107,77,3.0
1720436040,108,77,3.0
1720435980,83,60,2.0
1720435920,103,74,4.0
1720435860,111,79,4.0
1720435800,100,72,4.0
1720435740,18,13,1.0
1720435620,17,13,1.0
1720435260,9,7,1.0
1720434900,8,6,1.0
1720434840,8,6,1.0
1720434720,31,23,2.0
1720434660,47,34,2.0
1720433820,64,46,3.0
1720433760,17,13,1.0
1720433700,11,8,1.0
1720433640,59,42,3.0
1720433580,46,33,2.0
1720433340,49,35,2.0
1720433280,9,7,1.0
1720433040,6,5,1.0
1720432140,10,8,1.0
1720432020,7,5,1.0
1720431780,9,7,1.0
1720431120,7,5,1.0
1720430880,35,25,2.0
1720430820,25,18,1.0
1720430700,22,16,1.0
1720430460,7,5,1.0
1720429800,61,44,3.0
1720429740,87,62,4.0
1720429740,43,25,1.7199999
1720429680,101,60,4.04
1720429320,25,18,1.0
1720429260,118,84,5.0
1720429200,107,77,4.0
1720429200,77,45,3.08
1720429140,116,69,4.64
1720429140,78,56,3.0
1720429080,32,23,2.0
1720429080,71,42,2.84
1720429020,55,33,2.2
1720429020,25,18,1.0
1720428120,11,8,1.0
1720428060,26,15,1.04
1720428060,61,44,3.0
1720428000,109,78,4.0
1720428000,61,36,2.44
1720427940,101,72,4.0
1720427940,105,63,4.2
1720427880,105,62,4.2
1720427880,53,38,2.0
1720427820,131,94,5.0
1720427820,52,31,2.08
1720427760,107,64,4.2799997
1720427760,63,45,3.0
1720427700,72,43,2.8799999
1720427700,96,69,4.0
1720427640,99,59,3.9599998
1720427580,16,12,1.0
1720427520,114,82,5.0
1720427520,2,1,0.08
1720427460,103,61,4.12
1720427460,103,74,4.0
1720427400,94,56,3.76
1720427340,22,13,0.88
1720427160,4,2,0.16
1720427100,7,4,0.28
1720426800,6,5,1.0
1720425900,17,13,1.0
1720425660,52,37,2.0
1720425600,58,42,3.0
